id,trial,condition,trial_condition,stimulus,stimulus_char,response,response_char,category,category_char,correct
1,481,6,1,4,gray-square-small,1,y,0,x,FALSE
1,482,6,2,2,gray-square-large,1,y,1,y,TRUE
1,483,6,3,6,white-square-large,1,y,0,x,FALSE
1,484,6,4,8,white-square-small,0,x,1,y,FALSE
1,485,6,5,8,white-square-small,1,y,1,y,TRUE
1,486,6,6,2,gray-square-large,0,x,1,y,FALSE
1,487,6,7,1,gray-triangle-large,1,y,0,x,FALSE
1,488,6,8,3,gray-triangle-small,1,y,1,y,TRUE
1,489,6,9,6,white-square-large,0,x,0,x,TRUE
1,490,6,10,4,gray-square-small,1,y,0,x,FALSE
1,491,6,11,5,white-triangle-large,1,y,1,y,TRUE
1,492,6,12,7,white-triangle-small,1,y,0,x,FALSE
1,493,6,13,1,gray-triangle-large,1,y,0,x,FALSE
1,494,6,14,5,white-triangle-large,1,y,1,y,TRUE
1,495,6,15,7,white-triangle-small,0,x,0,x,TRUE
1,496,6,16,3,gray-triangle-small,1,y,1,y,TRUE
1,497,6,17,2,gray-square-large,1,y,1,y,TRUE
1,498,6,18,4,gray-square-small,0,x,0,x,TRUE
1,499,6,19,5,white-triangle-large,1,y,1,y,TRUE
1,500,6,20,7,white-triangle-small,0,x,0,x,TRUE
1,501,6,21,8,white-square-small,1,y,1,y,TRUE
1,502,6,22,6,white-square-large,0,x,0,x,TRUE
1,503,6,23,3,gray-triangle-small,0,x,1,y,FALSE
1,504,6,24,1,gray-triangle-large,0,x,0,x,TRUE
1,505,6,25,3,gray-triangle-small,1,y,1,y,TRUE
1,506,6,26,7,white-triangle-small,0,x,0,x,TRUE
1,507,6,27,4,gray-square-small,0,x,0,x,TRUE
1,508,6,28,8,white-square-small,1,y,1,y,TRUE
1,509,6,29,2,gray-square-large,1,y,1,y,TRUE
1,510,6,30,1,gray-triangle-large,0,x,0,x,TRUE
1,511,6,31,5,white-triangle-large,1,y,1,y,TRUE
1,512,6,32,6,white-square-large,0,x,0,x,TRUE
1,513,6,33,4,gray-square-small,0,x,0,x,TRUE
1,514,6,34,8,white-square-small,1,y,1,y,TRUE
1,515,6,35,5,white-triangle-large,1,y,1,y,TRUE
1,516,6,36,6,white-square-large,0,x,0,x,TRUE
1,517,6,37,8,white-square-small,0,x,1,y,FALSE
1,518,6,38,3,gray-triangle-small,0,x,1,y,FALSE
1,519,6,39,1,gray-triangle-large,0,x,0,x,TRUE
1,520,6,40,2,gray-square-large,1,y,1,y,TRUE
1,521,6,41,6,white-square-large,0,x,0,x,TRUE
1,522,6,42,1,gray-triangle-large,1,y,0,x,FALSE
1,523,6,43,3,gray-triangle-small,1,y,1,y,TRUE
1,524,6,44,5,white-triangle-large,1,y,1,y,TRUE
1,525,6,45,2,gray-square-large,0,x,1,y,FALSE
1,526,6,46,7,white-triangle-small,0,x,0,x,TRUE
1,527,6,47,4,gray-square-small,1,y,0,x,FALSE
1,528,6,48,7,white-triangle-small,0,x,0,x,TRUE
1,529,6,49,1,gray-triangle-large,0,x,0,x,TRUE
1,530,6,50,5,white-triangle-large,1,y,1,y,TRUE
1,531,6,51,6,white-square-large,0,x,0,x,TRUE
1,532,6,52,2,gray-square-large,1,y,1,y,TRUE
1,533,6,53,5,white-triangle-large,1,y,1,y,TRUE
1,534,6,54,7,white-triangle-small,0,x,0,x,TRUE
1,535,6,55,1,gray-triangle-large,0,x,0,x,TRUE
1,536,6,56,2,gray-square-large,1,y,1,y,TRUE
1,537,6,57,3,gray-triangle-small,0,x,1,y,FALSE
1,538,6,58,8,white-square-small,1,y,1,y,TRUE
1,539,6,59,3,gray-triangle-small,0,x,1,y,FALSE
1,540,6,60,4,gray-square-small,0,x,0,x,TRUE
1,541,6,61,8,white-square-small,1,y,1,y,TRUE
1,542,6,62,6,white-square-large,0,x,0,x,TRUE
1,543,6,63,4,gray-square-small,1,y,0,x,FALSE
1,544,6,64,7,white-triangle-small,0,x,0,x,TRUE
1,545,6,65,2,gray-square-large,0,x,1,y,FALSE
1,546,6,66,6,white-square-large,0,x,0,x,TRUE
1,547,6,67,5,white-triangle-large,1,y,1,y,TRUE
1,548,6,68,5,white-triangle-large,1,y,1,y,TRUE
1,549,6,69,3,gray-triangle-small,0,x,1,y,FALSE
1,550,6,70,3,gray-triangle-small,1,y,1,y,TRUE
1,551,6,71,1,gray-triangle-large,0,x,0,x,TRUE
1,552,6,72,4,gray-square-small,0,x,0,x,TRUE
1,553,6,73,2,gray-square-large,1,y,1,y,TRUE
1,554,6,74,1,gray-triangle-large,0,x,0,x,TRUE
1,555,6,75,7,white-triangle-small,0,x,0,x,TRUE
1,556,6,76,7,white-triangle-small,0,x,0,x,TRUE
1,557,6,77,8,white-square-small,1,y,1,y,TRUE
1,558,6,78,6,white-square-large,0,x,0,x,TRUE
1,559,6,79,8,white-square-small,1,y,1,y,TRUE
1,560,6,80,4,gray-square-small,1,y,0,x,FALSE
1,561,6,81,4,gray-square-small,0,x,0,x,TRUE
1,562,6,82,4,gray-square-small,0,x,0,x,TRUE
1,563,6,83,1,gray-triangle-large,1,y,0,x,FALSE
1,564,6,84,6,white-square-large,0,x,0,x,TRUE
1,565,6,85,7,white-triangle-small,0,x,0,x,TRUE
1,566,6,86,3,gray-triangle-small,1,y,1,y,TRUE
1,567,6,87,2,gray-square-large,1,y,1,y,TRUE
1,568,6,88,1,gray-triangle-large,0,x,0,x,TRUE
1,569,6,89,6,white-square-large,0,x,0,x,TRUE
1,570,6,90,8,white-square-small,1,y,1,y,TRUE
1,571,6,91,7,white-triangle-small,0,x,0,x,TRUE
1,572,6,92,3,gray-triangle-small,1,y,1,y,TRUE
1,573,6,93,5,white-triangle-large,1,y,1,y,TRUE
1,574,6,94,5,white-triangle-large,1,y,1,y,TRUE
1,575,6,95,2,gray-square-large,0,x,1,y,FALSE
1,576,6,96,8,white-square-small,0,x,1,y,FALSE
1,577,6,97,1,gray-triangle-large,0,x,0,x,TRUE
1,578,6,98,7,white-triangle-small,0,x,0,x,TRUE
1,579,6,99,4,gray-square-small,1,y,0,x,FALSE
1,580,6,100,5,white-triangle-large,1,y,1,y,TRUE
1,581,6,101,8,white-square-small,1,y,1,y,TRUE
1,582,6,102,6,white-square-large,0,x,0,x,TRUE
1,583,6,103,1,gray-triangle-large,0,x,0,x,TRUE
1,584,6,104,6,white-square-large,0,x,0,x,TRUE
1,585,6,105,3,gray-triangle-small,0,x,1,y,FALSE
1,586,6,106,7,white-triangle-small,0,x,0,x,TRUE
1,587,6,107,5,white-triangle-large,1,y,1,y,TRUE
1,588,6,108,3,gray-triangle-small,0,x,1,y,FALSE
1,589,6,109,4,gray-square-small,0,x,0,x,TRUE
1,590,6,110,2,gray-square-large,1,y,1,y,TRUE
1,591,6,111,8,white-square-small,1,y,1,y,TRUE
1,592,6,112,2,gray-square-large,0,x,1,y,FALSE
1,593,6,113,1,gray-triangle-large,0,x,0,x,TRUE
1,594,6,114,4,gray-square-small,0,x,0,x,TRUE
1,595,6,115,3,gray-triangle-small,1,y,1,y,TRUE
1,596,6,116,7,white-triangle-small,0,x,0,x,TRUE
1,597,6,117,2,gray-square-large,1,y,1,y,TRUE
1,598,6,118,5,white-triangle-large,1,y,1,y,TRUE
1,599,6,119,4,gray-square-small,0,x,0,x,TRUE
1,600,6,120,8,white-square-small,1,y,1,y,TRUE
1,601,6,121,3,gray-triangle-small,1,y,1,y,TRUE
1,602,6,122,5,white-triangle-large,1,y,1,y,TRUE
1,603,6,123,6,white-square-large,0,x,0,x,TRUE
1,604,6,124,7,white-triangle-small,0,x,0,x,TRUE
1,605,6,125,8,white-square-small,1,y,1,y,TRUE
1,606,6,126,2,gray-square-large,0,x,1,y,FALSE
1,607,6,127,1,gray-triangle-large,0,x,0,x,TRUE
1,608,6,128,6,white-square-large,0,x,0,x,TRUE
1,609,6,129,5,white-triangle-large,1,y,1,y,TRUE
1,610,6,130,3,gray-triangle-small,1,y,1,y,TRUE
1,611,6,131,2,gray-square-large,1,y,1,y,TRUE
1,612,6,132,7,white-triangle-small,0,x,0,x,TRUE
1,613,6,133,8,white-square-small,1,y,1,y,TRUE
1,614,6,134,1,gray-triangle-large,0,x,0,x,TRUE
1,615,6,135,4,gray-square-small,0,x,0,x,TRUE
1,616,6,136,5,white-triangle-large,1,y,1,y,TRUE
1,617,6,137,6,white-square-large,0,x,0,x,TRUE
1,618,6,138,6,white-square-large,0,x,0,x,TRUE
1,619,6,139,8,white-square-small,1,y,1,y,TRUE
1,620,6,140,1,gray-triangle-large,0,x,0,x,TRUE
1,621,6,141,4,gray-square-small,0,x,0,x,TRUE
1,622,6,142,3,gray-triangle-small,1,y,1,y,TRUE
1,623,6,143,2,gray-square-large,1,y,1,y,TRUE
1,624,6,144,7,white-triangle-small,0,x,0,x,TRUE
1,625,6,145,7,white-triangle-small,0,x,0,x,TRUE
1,626,6,146,8,white-square-small,1,y,1,y,TRUE
1,627,6,147,4,gray-square-small,0,x,0,x,TRUE
1,628,6,148,3,gray-triangle-small,1,y,1,y,TRUE
1,629,6,149,6,white-square-large,0,x,0,x,TRUE
1,630,6,150,1,gray-triangle-large,0,x,0,x,TRUE
1,631,6,151,3,gray-triangle-small,1,y,1,y,TRUE
1,632,6,152,1,gray-triangle-large,0,x,0,x,TRUE
1,633,6,153,5,white-triangle-large,1,y,1,y,TRUE
1,634,6,154,2,gray-square-large,1,y,1,y,TRUE
1,635,6,155,6,white-square-large,0,x,0,x,TRUE
1,636,6,156,8,white-square-small,1,y,1,y,TRUE
1,637,6,157,5,white-triangle-large,1,y,1,y,TRUE
1,638,6,158,4,gray-square-small,0,x,0,x,TRUE
1,639,6,159,2,gray-square-large,1,y,1,y,TRUE
1,640,6,160,7,white-triangle-small,0,x,0,x,TRUE
2,737,6,1,4,gray-square-small,1,y,0,x,FALSE
2,738,6,2,8,white-square-small,1,y,1,y,TRUE
2,739,6,3,1,gray-triangle-large,0,x,0,x,TRUE
2,740,6,4,4,gray-square-small,1,y,0,x,FALSE
2,741,6,5,3,gray-triangle-small,0,x,1,y,FALSE
2,742,6,6,2,gray-square-large,0,x,1,y,FALSE
2,743,6,7,2,gray-square-large,1,y,1,y,TRUE
2,744,6,8,5,white-triangle-large,1,y,1,y,TRUE
2,745,6,9,8,white-square-small,0,x,1,y,FALSE
2,746,6,10,3,gray-triangle-small,1,y,1,y,TRUE
2,747,6,11,6,white-square-large,1,y,0,x,FALSE
2,748,6,12,5,white-triangle-large,0,x,1,y,FALSE
2,749,6,13,1,gray-triangle-large,1,y,0,x,FALSE
2,750,6,14,7,white-triangle-small,0,x,0,x,TRUE
2,751,6,15,7,white-triangle-small,0,x,0,x,TRUE
2,752,6,16,6,white-square-large,1,y,0,x,FALSE
2,753,6,17,3,gray-triangle-small,0,x,1,y,FALSE
2,754,6,18,7,white-triangle-small,1,y,0,x,FALSE
2,755,6,19,2,gray-square-large,1,y,1,y,TRUE
2,756,6,20,1,gray-triangle-large,1,y,0,x,FALSE
2,757,6,21,3,gray-triangle-small,0,x,1,y,FALSE
2,758,6,22,8,white-square-small,1,y,1,y,TRUE
2,759,6,23,5,white-triangle-large,1,y,1,y,TRUE
2,760,6,24,8,white-square-small,1,y,1,y,TRUE
2,761,6,25,7,white-triangle-small,0,x,0,x,TRUE
2,762,6,26,4,gray-square-small,1,y,0,x,FALSE
2,763,6,27,1,gray-triangle-large,1,y,0,x,FALSE
2,764,6,28,5,white-triangle-large,0,x,1,y,FALSE
2,765,6,29,6,white-square-large,0,x,0,x,TRUE
2,766,6,30,2,gray-square-large,1,y,1,y,TRUE
2,767,6,31,6,white-square-large,1,y,0,x,FALSE
2,768,6,32,4,gray-square-small,1,y,0,x,FALSE
2,769,6,33,7,white-triangle-small,1,y,0,x,FALSE
2,770,6,34,3,gray-triangle-small,1,y,1,y,TRUE
2,771,6,35,5,white-triangle-large,0,x,1,y,FALSE
2,772,6,36,2,gray-square-large,1,y,1,y,TRUE
2,773,6,37,7,white-triangle-small,1,y,0,x,FALSE
2,774,6,38,4,gray-square-small,0,x,0,x,TRUE
2,775,6,39,6,white-square-large,0,x,0,x,TRUE
2,776,6,40,8,white-square-small,0,x,1,y,FALSE
2,777,6,41,5,white-triangle-large,1,y,1,y,TRUE
2,778,6,42,2,gray-square-large,1,y,1,y,TRUE
2,779,6,43,1,gray-triangle-large,1,y,0,x,FALSE
2,780,6,44,8,white-square-small,1,y,1,y,TRUE
2,781,6,45,3,gray-triangle-small,0,x,1,y,FALSE
2,782,6,46,6,white-square-large,1,y,0,x,FALSE
2,783,6,47,4,gray-square-small,1,y,0,x,FALSE
2,784,6,48,1,gray-triangle-large,0,x,0,x,TRUE
2,785,6,49,5,white-triangle-large,0,x,1,y,FALSE
2,786,6,50,2,gray-square-large,1,y,1,y,TRUE
2,787,6,51,1,gray-triangle-large,1,y,0,x,FALSE
2,788,6,52,4,gray-square-small,1,y,0,x,FALSE
2,789,6,53,6,white-square-large,0,x,0,x,TRUE
2,790,6,54,8,white-square-small,0,x,1,y,FALSE
2,791,6,55,8,white-square-small,1,y,1,y,TRUE
2,792,6,56,5,white-triangle-large,1,y,1,y,TRUE
2,793,6,57,7,white-triangle-small,1,y,0,x,FALSE
2,794,6,58,4,gray-square-small,0,x,0,x,TRUE
2,795,6,59,3,gray-triangle-small,0,x,1,y,FALSE
2,796,6,60,2,gray-square-large,1,y,1,y,TRUE
2,797,6,61,7,white-triangle-small,1,y,0,x,FALSE
2,798,6,62,6,white-square-large,1,y,0,x,FALSE
2,799,6,63,3,gray-triangle-small,0,x,1,y,FALSE
2,800,6,64,1,gray-triangle-large,0,x,0,x,TRUE
2,801,6,65,5,white-triangle-large,0,x,1,y,FALSE
2,802,6,66,3,gray-triangle-small,0,x,1,y,FALSE
2,803,6,67,7,white-triangle-small,1,y,0,x,FALSE
2,804,6,68,3,gray-triangle-small,0,x,1,y,FALSE
2,805,6,69,4,gray-square-small,0,x,0,x,TRUE
2,806,6,70,2,gray-square-large,1,y,1,y,TRUE
2,807,6,71,8,white-square-small,1,y,1,y,TRUE
2,808,6,72,1,gray-triangle-large,1,y,0,x,FALSE
2,809,6,73,5,white-triangle-large,1,y,1,y,TRUE
2,810,6,74,1,gray-triangle-large,0,x,0,x,TRUE
2,811,6,75,8,white-square-small,1,y,1,y,TRUE
2,812,6,76,7,white-triangle-small,0,x,0,x,TRUE
2,813,6,77,2,gray-square-large,1,y,1,y,TRUE
2,814,6,78,6,white-square-large,1,y,0,x,FALSE
2,815,6,79,4,gray-square-small,0,x,0,x,TRUE
2,816,6,80,6,white-square-large,0,x,0,x,TRUE
2,817,6,81,6,white-square-large,0,x,0,x,TRUE
2,818,6,82,8,white-square-small,1,y,1,y,TRUE
2,819,6,83,7,white-triangle-small,0,x,0,x,TRUE
2,820,6,84,2,gray-square-large,1,y,1,y,TRUE
2,821,6,85,6,white-square-large,0,x,0,x,TRUE
2,822,6,86,1,gray-triangle-large,1,y,0,x,FALSE
2,823,6,87,5,white-triangle-large,0,x,1,y,FALSE
2,824,6,88,4,gray-square-small,1,y,0,x,FALSE
2,825,6,89,3,gray-triangle-small,0,x,1,y,FALSE
2,826,6,90,4,gray-square-small,1,y,0,x,FALSE
2,827,6,91,8,white-square-small,0,x,1,y,FALSE
2,828,6,92,5,white-triangle-large,1,y,1,y,TRUE
2,829,6,93,7,white-triangle-small,0,x,0,x,TRUE
2,830,6,94,2,gray-square-large,0,x,1,y,FALSE
2,831,6,95,3,gray-triangle-small,1,y,1,y,TRUE
2,832,6,96,1,gray-triangle-large,0,x,0,x,TRUE
2,833,6,97,7,white-triangle-small,0,x,0,x,TRUE
2,834,6,98,2,gray-square-large,1,y,1,y,TRUE
2,835,6,99,6,white-square-large,0,x,0,x,TRUE
2,836,6,100,4,gray-square-small,1,y,0,x,FALSE
2,837,6,101,3,gray-triangle-small,1,y,1,y,TRUE
2,838,6,102,6,white-square-large,0,x,0,x,TRUE
2,839,6,103,2,gray-square-large,1,y,1,y,TRUE
2,840,6,104,3,gray-triangle-small,0,x,1,y,FALSE
2,841,6,105,8,white-square-small,0,x,1,y,FALSE
2,842,6,106,7,white-triangle-small,1,y,0,x,FALSE
2,843,6,107,5,white-triangle-large,0,x,1,y,FALSE
2,844,6,108,8,white-square-small,0,x,1,y,FALSE
2,845,6,109,1,gray-triangle-large,1,y,0,x,FALSE
2,846,6,110,1,gray-triangle-large,0,x,0,x,TRUE
2,847,6,111,5,white-triangle-large,0,x,1,y,FALSE
2,848,6,112,4,gray-square-small,1,y,0,x,FALSE
2,849,6,113,2,gray-square-large,1,y,1,y,TRUE
2,850,6,114,6,white-square-large,0,x,0,x,TRUE
2,851,6,115,5,white-triangle-large,1,y,1,y,TRUE
2,852,6,116,3,gray-triangle-small,1,y,1,y,TRUE
2,853,6,117,1,gray-triangle-large,1,y,0,x,FALSE
2,854,6,118,5,white-triangle-large,1,y,1,y,TRUE
2,855,6,119,4,gray-square-small,1,y,0,x,FALSE
2,856,6,120,7,white-triangle-small,0,x,0,x,TRUE
2,857,6,121,6,white-square-large,0,x,0,x,TRUE
2,858,6,122,7,white-triangle-small,1,y,0,x,FALSE
2,859,6,123,3,gray-triangle-small,1,y,1,y,TRUE
2,860,6,124,4,gray-square-small,1,y,0,x,FALSE
2,861,6,125,8,white-square-small,0,x,1,y,FALSE
2,862,6,126,2,gray-square-large,1,y,1,y,TRUE
2,863,6,127,8,white-square-small,1,y,1,y,TRUE
2,864,6,128,1,gray-triangle-large,1,y,0,x,FALSE
2,865,6,129,7,white-triangle-small,0,x,0,x,TRUE
2,866,6,130,4,gray-square-small,0,x,0,x,TRUE
2,867,6,131,1,gray-triangle-large,0,x,0,x,TRUE
2,868,6,132,2,gray-square-large,0,x,1,y,FALSE
2,869,6,133,4,gray-square-small,1,y,0,x,FALSE
2,870,6,134,5,white-triangle-large,1,y,1,y,TRUE
2,871,6,135,2,gray-square-large,1,y,1,y,TRUE
2,872,6,136,6,white-square-large,1,y,0,x,FALSE
2,873,6,137,1,gray-triangle-large,0,x,0,x,TRUE
2,874,6,138,3,gray-triangle-small,0,x,1,y,FALSE
2,875,6,139,8,white-square-small,1,y,1,y,TRUE
2,876,6,140,8,white-square-small,1,y,1,y,TRUE
2,877,6,141,7,white-triangle-small,0,x,0,x,TRUE
2,878,6,142,5,white-triangle-large,0,x,1,y,FALSE
2,879,6,143,6,white-square-large,0,x,0,x,TRUE
2,880,6,144,3,gray-triangle-small,1,y,1,y,TRUE
2,881,6,145,3,gray-triangle-small,1,y,1,y,TRUE
2,882,6,146,2,gray-square-large,0,x,1,y,FALSE
2,883,6,147,5,white-triangle-large,1,y,1,y,TRUE
2,884,6,148,1,gray-triangle-large,1,y,0,x,FALSE
2,885,6,149,3,gray-triangle-small,1,y,1,y,TRUE
2,886,6,150,1,gray-triangle-large,0,x,0,x,TRUE
2,887,6,151,4,gray-square-small,1,y,0,x,FALSE
2,888,6,152,7,white-triangle-small,0,x,0,x,TRUE
2,889,6,153,8,white-square-small,0,x,1,y,FALSE
2,890,6,154,6,white-square-large,0,x,0,x,TRUE
2,891,6,155,5,white-triangle-large,1,y,1,y,TRUE
2,892,6,156,8,white-square-small,1,y,1,y,TRUE
2,893,6,157,4,gray-square-small,1,y,0,x,FALSE
2,894,6,158,6,white-square-large,1,y,0,x,FALSE
2,895,6,159,7,white-triangle-small,1,y,0,x,FALSE
2,896,6,160,2,gray-square-large,1,y,1,y,TRUE
2,897,6,161,6,white-square-large,1,y,0,x,FALSE
2,898,6,162,4,gray-square-small,0,x,0,x,TRUE
2,899,6,163,5,white-triangle-large,1,y,1,y,TRUE
2,900,6,164,5,white-triangle-large,1,y,1,y,TRUE
2,901,6,165,8,white-square-small,0,x,1,y,FALSE
2,902,6,166,7,white-triangle-small,1,y,0,x,FALSE
2,903,6,167,1,gray-triangle-large,1,y,0,x,FALSE
2,904,6,168,4,gray-square-small,1,y,0,x,FALSE
2,905,6,169,7,white-triangle-small,1,y,0,x,FALSE
2,906,6,170,8,white-square-small,1,y,1,y,TRUE
2,907,6,171,1,gray-triangle-large,0,x,0,x,TRUE
2,908,6,172,2,gray-square-large,0,x,1,y,FALSE
2,909,6,173,3,gray-triangle-small,1,y,1,y,TRUE
2,910,6,174,3,gray-triangle-small,1,y,1,y,TRUE
2,911,6,175,6,white-square-large,1,y,0,x,FALSE
2,912,6,176,2,gray-square-large,1,y,1,y,TRUE
2,913,6,177,2,gray-square-large,0,x,1,y,FALSE
2,914,6,178,2,gray-square-large,0,x,1,y,FALSE
2,915,6,179,7,white-triangle-small,1,y,0,x,FALSE
2,916,6,180,7,white-triangle-small,1,y,0,x,FALSE
2,917,6,181,4,gray-square-small,0,x,0,x,TRUE
2,918,6,182,1,gray-triangle-large,1,y,0,x,FALSE
2,919,6,183,6,white-square-large,0,x,0,x,TRUE
2,920,6,184,6,white-square-large,0,x,0,x,TRUE
2,921,6,185,1,gray-triangle-large,0,x,0,x,TRUE
2,922,6,186,5,white-triangle-large,0,x,1,y,FALSE
2,923,6,187,4,gray-square-small,1,y,0,x,FALSE
2,924,6,188,5,white-triangle-large,1,y,1,y,TRUE
2,925,6,189,8,white-square-small,0,x,1,y,FALSE
2,926,6,190,3,gray-triangle-small,1,y,1,y,TRUE
2,927,6,191,3,gray-triangle-small,1,y,1,y,TRUE
2,928,6,192,8,white-square-small,0,x,1,y,FALSE
3,465,6,1,7,white-triangle-small,1,y,0,x,FALSE
3,466,6,2,6,white-square-large,1,y,0,x,FALSE
3,467,6,3,8,white-square-small,0,x,1,y,FALSE
3,468,6,4,7,white-triangle-small,1,y,0,x,FALSE
3,469,6,5,4,gray-square-small,1,y,0,x,FALSE
3,470,6,6,6,white-square-large,0,x,0,x,TRUE
3,471,6,7,8,white-square-small,0,x,1,y,FALSE
3,472,6,8,5,white-triangle-large,0,x,1,y,FALSE
3,473,6,9,4,gray-square-small,0,x,0,x,TRUE
3,474,6,10,2,gray-square-large,0,x,1,y,FALSE
3,475,6,11,3,gray-triangle-small,1,y,1,y,TRUE
3,476,6,12,5,white-triangle-large,0,x,1,y,FALSE
3,477,6,13,3,gray-triangle-small,1,y,1,y,TRUE
3,478,6,14,1,gray-triangle-large,1,y,0,x,FALSE
3,479,6,15,1,gray-triangle-large,0,x,0,x,TRUE
3,480,6,16,2,gray-square-large,1,y,1,y,TRUE
3,481,6,17,6,white-square-large,0,x,0,x,TRUE
3,482,6,18,6,white-square-large,0,x,0,x,TRUE
3,483,6,19,7,white-triangle-small,1,y,0,x,FALSE
3,484,6,20,8,white-square-small,0,x,1,y,FALSE
3,485,6,21,4,gray-square-small,0,x,0,x,TRUE
3,486,6,22,1,gray-triangle-large,0,x,0,x,TRUE
3,487,6,23,2,gray-square-large,1,y,1,y,TRUE
3,488,6,24,4,gray-square-small,0,x,0,x,TRUE
3,489,6,25,5,white-triangle-large,1,y,1,y,TRUE
3,490,6,26,1,gray-triangle-large,0,x,0,x,TRUE
3,491,6,27,8,white-square-small,1,y,1,y,TRUE
3,492,6,28,3,gray-triangle-small,0,x,1,y,FALSE
3,493,6,29,3,gray-triangle-small,1,y,1,y,TRUE
3,494,6,30,7,white-triangle-small,0,x,0,x,TRUE
3,495,6,31,2,gray-square-large,0,x,1,y,FALSE
3,496,6,32,5,white-triangle-large,1,y,1,y,TRUE
3,497,6,33,2,gray-square-large,1,y,1,y,TRUE
3,498,6,34,4,gray-square-small,1,y,0,x,FALSE
3,499,6,35,7,white-triangle-small,0,x,0,x,TRUE
3,500,6,36,3,gray-triangle-small,0,x,1,y,FALSE
3,501,6,37,8,white-square-small,1,y,1,y,TRUE
3,502,6,38,1,gray-triangle-large,0,x,0,x,TRUE
3,503,6,39,1,gray-triangle-large,0,x,0,x,TRUE
3,504,6,40,2,gray-square-large,1,y,1,y,TRUE
3,505,6,41,5,white-triangle-large,1,y,1,y,TRUE
3,506,6,42,6,white-square-large,0,x,0,x,TRUE
3,507,6,43,8,white-square-small,1,y,1,y,TRUE
3,508,6,44,3,gray-triangle-small,1,y,1,y,TRUE
3,509,6,45,6,white-square-large,0,x,0,x,TRUE
3,510,6,46,4,gray-square-small,1,y,0,x,FALSE
3,511,6,47,5,white-triangle-large,1,y,1,y,TRUE
3,512,6,48,7,white-triangle-small,0,x,0,x,TRUE
3,513,6,49,5,white-triangle-large,1,y,1,y,TRUE
3,514,6,50,5,white-triangle-large,1,y,1,y,TRUE
3,515,6,51,2,gray-square-large,1,y,1,y,TRUE
3,516,6,52,7,white-triangle-small,0,x,0,x,TRUE
3,517,6,53,7,white-triangle-small,0,x,0,x,TRUE
3,518,6,54,4,gray-square-small,1,y,0,x,FALSE
3,519,6,55,2,gray-square-large,0,x,1,y,FALSE
3,520,6,56,3,gray-triangle-small,0,x,1,y,FALSE
3,521,6,57,6,white-square-large,0,x,0,x,TRUE
3,522,6,58,1,gray-triangle-large,1,y,0,x,FALSE
3,523,6,59,8,white-square-small,1,y,1,y,TRUE
3,524,6,60,6,white-square-large,0,x,0,x,TRUE
3,525,6,61,8,white-square-small,1,y,1,y,TRUE
3,526,6,62,4,gray-square-small,1,y,0,x,FALSE
3,527,6,63,1,gray-triangle-large,1,y,0,x,FALSE
3,528,6,64,3,gray-triangle-small,1,y,1,y,TRUE
3,529,6,65,7,white-triangle-small,0,x,0,x,TRUE
3,530,6,66,4,gray-square-small,1,y,0,x,FALSE
3,531,6,67,2,gray-square-large,1,y,1,y,TRUE
3,532,6,68,1,gray-triangle-large,1,y,0,x,FALSE
3,533,6,69,7,white-triangle-small,0,x,0,x,TRUE
3,534,6,70,1,gray-triangle-large,0,x,0,x,TRUE
3,535,6,71,5,white-triangle-large,1,y,1,y,TRUE
3,536,6,72,5,white-triangle-large,1,y,1,y,TRUE
3,537,6,73,6,white-square-large,0,x,0,x,TRUE
3,538,6,74,3,gray-triangle-small,0,x,1,y,FALSE
3,539,6,75,3,gray-triangle-small,1,y,1,y,TRUE
3,540,6,76,2,gray-square-large,1,y,1,y,TRUE
3,541,6,77,4,gray-square-small,1,y,0,x,FALSE
3,542,6,78,6,white-square-large,0,x,0,x,TRUE
3,543,6,79,8,white-square-small,1,y,1,y,TRUE
3,544,6,80,8,white-square-small,1,y,1,y,TRUE
3,545,6,81,8,white-square-small,1,y,1,y,TRUE
3,546,6,82,1,gray-triangle-large,0,x,0,x,TRUE
3,547,6,83,4,gray-square-small,1,y,0,x,FALSE
3,548,6,84,2,gray-square-large,1,y,1,y,TRUE
3,549,6,85,1,gray-triangle-large,0,x,0,x,TRUE
3,550,6,86,6,white-square-large,0,x,0,x,TRUE
3,551,6,87,8,white-square-small,1,y,1,y,TRUE
3,552,6,88,3,gray-triangle-small,1,y,1,y,TRUE
3,553,6,89,5,white-triangle-large,0,x,1,y,FALSE
3,554,6,90,2,gray-square-large,1,y,1,y,TRUE
3,555,6,91,7,white-triangle-small,0,x,0,x,TRUE
3,556,6,92,3,gray-triangle-small,1,y,1,y,TRUE
3,557,6,93,5,white-triangle-large,0,x,1,y,FALSE
3,558,6,94,7,white-triangle-small,0,x,0,x,TRUE
3,559,6,95,6,white-square-large,0,x,0,x,TRUE
3,560,6,96,4,gray-square-small,0,x,0,x,TRUE
3,561,6,97,5,white-triangle-large,0,x,1,y,FALSE
3,562,6,98,5,white-triangle-large,1,y,1,y,TRUE
3,563,6,99,2,gray-square-large,1,y,1,y,TRUE
3,564,6,100,7,white-triangle-small,0,x,0,x,TRUE
3,565,6,101,2,gray-square-large,1,y,1,y,TRUE
3,566,6,102,1,gray-triangle-large,0,x,0,x,TRUE
3,567,6,103,1,gray-triangle-large,0,x,0,x,TRUE
3,568,6,104,3,gray-triangle-small,1,y,1,y,TRUE
3,569,6,105,6,white-square-large,0,x,0,x,TRUE
